profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
0,0.3682834003408203,1,0.0,0,0,0,0,0,46,3,1
0,0.21568069727261888,1,0.0,0,0,0,1,0,0,9,1
0,0.20066702861245989,1,0.0,0,0,0,0,1,13,21,1
0,0.24613911385490173,1,0.2797035384714792,0,0,0,0,1,50,60,1
0,0.21135805286533496,0,0.0,0,0,0,1,8,2,213,1
1,0.12506653353104608,0,0.0,0,97,0,0,6,33,77,1
0,0.49029414731887344,2,0.0,0,0,0,0,0,78,138,1
0,0.3083130598917365,1,0.0,0,0,0,0,0,1,1,1
1,0.646851457634396,1,0.0,0,7,0,1,37,88,169,1
0,0.09866849275657162,1,0.047676710161143956,0,0,0,0,0,31,88,1
0,0.7262099013626581,1,0.0,0,0,0,0,0,67,26,1
1,0.17482705012269856,1,0.0,0,0,0,1,7,3,23,1
0,0.2839717877742921,1,0.14467709341698934,0,0,0,0,7,82,3,1
1,0.7126828881844177,1,0.0,0,0,0,1,21,8,71,1
0,0.25118002110905435,0,0.0,0,0,0,0,2,30,49,1
1,0.14330632518001868,1,0.0,0,0,0,0,1,40,136,1
0,0.25026616050293027,1,0.0,0,0,0,0,1,50,79,1
0,0.2862151312472649,1,0.0,0,0,0,0,0,0,11,1
0,0.44739551211591905,1,0.0437961952754068,0,0,0,0,0,24,22,1
0,0.38087579781653724,1,0.2600457780022613,0,0,0,0,9,48,45,1
0,0.21631384963331568,0,0.0,0,9,0,1,0,13,155,1
0,0.3654780775631057,1,0.0,0,0,0,0,4,57,34,1
0,0.5670238027531043,1,0.0,0,0,0,0,0,46,9,1
0,0.6392560711527057,0,0.0,0,0,0,0,0,4,24,1
0,0.3948481860039303,1,0.2562072366162173,0,15,0,0,1,54,312,1
0,0.5435984331841881,0,0.0,0,0,0,0,0,26,46,1
0,0.0,0,0.0,0,0,0,1,1,0,76,1
0,0.8430019072619401,1,0.9327307404762548,0,0,0,0,6,54,65,1
0,0.050980397940405,1,0.0,0,0,0,0,0,18,26,1
0,0.2603227799310741,1,0.2603227799310741,0,0,0,0,0,10,3,1
0,0.40529464588658304,1,0.2264698619059483,0,0,0,0,8,48,46,1
0,0.5755290266640102,1,0.15745162222664977,0,0,0,0,0,32,24,1
0,0.7744656395674503,0,0.0,0,0,0,0,0,36,67,1
1,0.5964519769038964,1,0.0,0,13,0,0,0,57,73,1
1,0.429759944308477,1,0.0,0,0,0,0,0,6,229,1
0,0.17905188687260423,0,0.06985691853288215,0,113,0,1,0,0,12,1
0,0.015576815891572893,1,0.015576815891572893,0,0,0,0,0,1,30,1
0,0.3142680690674011,1,0.0,0,0,0,0,4,58,39,1
0,0.486404026659579,1,0.0,0,0,0,0,0,14,559,1
1,0.31616571199490107,1,0.0,0,0,0,0,9,157,441,1
0,0.19129360921922892,1,0.0,0,0,0,0,0,19,47,1
0,0.12347311128831229,1,0.08890064012758485,0,0,0,0,10,149,461,1
0,0.04185924450576842,0,0.0,0,0,0,0,32,652,3134,1
0,0.4447979236615581,1,0.03998269717965097,0,0,0,0,0,10,0,1
0,0.42242251021037835,1,0.2563187980556586,0,0,0,0,0,47,9,1
0,0.5309487833201936,0,0.0,0,0,0,1,5,131,246,1
0,0.2312542721797884,1,0.0,0,4,0,0,0,57,74,1
0,0.09127101652232679,1,0.006990590872797339,0,0,0,0,0,31,87,1
0,0.4,0,0.0,0,0,0,1,0,21,77,1
0,0.31331220394937936,1,0.27775262374926113,0,0,0,0,3,109,275,1
0,0.0,1,0.0,0,0,0,1,0,0,69,1
0,0.3799334987759021,1,0.0,0,0,0,0,0,2,10,1
1,0.12795951432596575,1,0.0,0,0,0,1,1,9,103,1
0,0.30486807570657404,2,0.0,0,0,0,0,0,46,2,1
0,0.2731367657678523,2,0.0,0,0,0,0,12,106,485,1
0,0.7663325308290729,0,0.0,0,0,0,0,0,50,42,1
0,0.1128882181357765,0,0.0,0,0,0,1,0,6,165,1
0,0.6428761405428488,0,0.0,0,0,0,1,0,3,25,1
1,0.5551771254534165,1,0.0,0,0,0,1,5,9,80,1
0,0.27423007935094323,1,0.0,0,2,0,0,0,72,411,1
0,0.044234362018104656,1,0.0,0,0,0,0,0,0,8,1
1,0.46194977514075874,0,0.0,0,0,0,1,0,15,76,1
0,0.2829735504823684,1,0.16863478842315865,0,0,0,0,5,83,2,1
1,0.142011268577944,2,0.1424157056227697,0,0,0,0,33,36,217,1
0,0.017066475854999843,1,0.0,0,0,0,0,0,53,1,1
0,0.6162685092831459,1,0.0,0,0,0,0,0,60,346,1
0,0.1956740101860373,1,0.0,0,46,0,0,21,356,2136,1
0,0.2940767554487083,1,0.26446053269224995,0,0,0,0,0,6,16,1
0,0.2713370920090881,1,0.0,0,0,0,0,25,197,833,1
1,0.4759883333366367,1,0.20056923611510258,0,0,0,0,8,81,745,1
1,0.16423778005651002,0,0.0,0,1,0,0,2,66,161,1
0,0.2816594813006732,1,0.0,0,0,0,0,0,47,93,1
0,0.0,3,0.0,0,119,0,0,22,884,250,1
0,0.19187619694128258,1,0.0,0,0,0,0,0,12,21,1
0,0.33,1,0.08390499931854287,0,0,0,0,0,64,743,1
0,0.2508872144771476,1,0.02085031147947534,0,43,0,0,0,18,48,1
1,0.05508421239013499,1,0.04131315929260124,0,37,0,0,1,21,23,1
0,0.0440753932776736,1,0.0,0,0,0,0,3,58,2,1
0,0.3382184097034684,1,0.0,0,3,0,0,0,62,63,1
0,0.33841872675210866,1,0.0,0,0,0,0,0,2,10,1
0,0.09976007854574001,0,0.0,0,0,0,1,1,28,184,1
0,0.11415498752724063,1,0.0,0,0,0,0,18,187,892,1
0,0.47959307366226844,1,0.0,0,0,0,0,0,50,13,1
0,0.4682678738944256,0,0.0,0,0,0,0,0,5,22,1
0,0.13967410549511006,2,0.0,0,15,0,1,4,308,320,1
1,0.36320777289206685,1,0.15742955917803042,0,0,0,1,105,34,242,1
0,0.4880618140503446,1,0.0,0,0,0,0,0,50,18,1
0,0.42769957366399936,1,0.0,0,0,0,0,0,45,4,1
0,0.32005678969140233,1,0.0,0,0,0,0,4,80,6,1
0,0.02408467253030797,0,0.0,0,0,0,0,22,625,3069,1
0,0.4125574186487181,1,0.17998966729829216,0,0,0,0,1,86,418,1
0,0.325806754717203,1,0.3003283396268563,0,1,0,0,7,34,725,1
0,0.24075037608459807,1,0.0,0,36,0,0,0,15,56,1
0,0.3315314412610031,1,0.0,0,0,0,0,0,43,4,1
0,0.37517558785397415,1,0.0,0,0,0,0,6,38,17,1
1,0.34953673490899617,0,0.0,0,0,0,0,14,263,1261,1
1,0.4076400947787537,1,0.0,0,0,0,0,8,104,315,1
0,0.6534303365954768,1,0.0,0,0,0,1,0,6,14,1
0,0.4717195224042945,1,0.0,0,0,0,0,0,69,341,1
0,0.31409149777797635,1,0.0,0,0,0,0,20,68,63,1
0,0.5144608260857526,1,0.271261162845215,0,0,0,1,0,73,769,1
0,0.2717053283714813,1,0.0,0,0,0,0,0,50,59,1
0,0.20743517267545358,1,0.0,0,0,0,0,22,193,857,1
1,0.36707443167284326,0,0.0,0,1,0,0,239,44,88,1
1,0.2017286296263704,2,0.0,0,0,0,0,20,112,337,1
0,0.385073278152352,1,0.0,0,0,0,0,0,47,2,1
0,0.08778636174177565,1,0.0,0,0,0,0,0,51,0,1
0,0.292690555512456,1,0.28075153327644187,0,17,0,0,1,62,300,1
1,0.290351962029992,1,0.054695897955603326,0,0,0,0,1,140,480,1
0,0.16330867451506637,1,0.0,0,0,0,1,0,26,215,1
0,0.0,1,0.0,0,0,0,0,0,15,4,1
0,0.26068425916438737,1,0.0,0,0,0,0,2,26,50,1
0,0.44,1,0.0,0,0,0,0,0,50,140,1
0,0.32332455087490014,1,0.1659450361905635,0,0,0,0,0,6,18,1
0,0.4252782583035498,0,0.05055651660709953,0,0,0,0,0,30,47,1
0,0.524174493166834,1,0.24304251138861022,0,0,0,0,0,33,24,1
1,0.39605999715840534,0,0.013571120898826006,0,0,0,1,0,21,76,1
0,0.0,1,0.0,0,0,0,0,11,198,929,1
1,0.36059158936506774,0,0.29629065521301245,0,0,0,1,0,10,59,1
0,0.33,0,0.0,0,0,0,0,0,41,226,1
0,0.015435591818419303,1,0.015435591818419303,1,0,0,0,0,16,25,1
0,0.40444173081816404,1,0.2669315423399883,0,0,0,0,2,41,125,1
0,0.2031882909236287,0,0.0,0,0,0,1,8,1,212,1
0,0.27384026870480777,1,0.0,0,0,0,0,0,118,194,1
0,0.3404150467940622,1,0.06968111516217634,0,0,0,0,0,23,36,1
1,0.529388313439843,1,0.3286542895676548,0,0,0,0,16,318,2239,1
0,0.4115521550922995,1,0.4146819296650843,0,0,0,0,0,5,16,1
0,0.2814762047328333,1,0.22371695101782405,0,0,0,0,4,141,424,1
1,0.13981808413843927,1,0.059454252415317814,0,67,0,0,5,34,62,1
0,0.5079588161439885,1,0.12749514024994413,0,7,0,0,0,56,330,1
1,0.407493778379012,1,0.0,0,0,0,0,61,551,3356,1
0,0.11134823471826821,1,0.0,0,0,0,0,4,7,23,1
0,0.21769745341938493,1,0.29349900232251863,0,0,0,0,2,47,12,1
0,0.5079008549232387,1,0.19777692357728716,0,3,0,0,0,36,42,1
0,0.10108488120775416,1,0.021157300717902033,0,0,0,0,1,37,135,1
0,0.052846739953137045,1,0.03487884836907045,0,0,0,0,0,50,125,1
0,0.37706881775003287,2,0.0,0,1,0,0,0,40,233,1
1,0.20042168852029743,1,0.0,0,0,0,0,11,151,462,1
0,0.23052278048670322,1,0.0,0,0,0,0,0,5,56,1
0,0.03345922644896032,1,0.038021848237454914,0,0,0,0,0,56,75,1
1,0.18655181437045965,0,0.0,0,81,0,0,26,380,1932,1
0,0.061373603843337454,0,0.0,0,0,0,0,42,682,3207,1
0,0.16423163675410235,1,0.0,0,6,0,0,0,57,76,1
1,0.295228713795574,2,0.0,0,0,0,0,25,71,65,1
1,0.37502007861502323,1,0.008537008088531603,0,0,0,1,0,5,120,1
1,0.0,0,0.0,0,40,0,1,11,9,42,1
0,0.3320152370372431,1,0.0,0,0,0,0,5,124,483,1
0,0.44614159189987135,1,0.0,0,0,0,0,4,260,1371,1
0,0.2478971022175685,1,0.0,0,0,0,0,0,3,2,1
0,0.006435009312452555,1,0.0,0,0,0,1,0,0,178,1
1,0.021920151924186726,1,0.023073844130722887,0,0,0,0,37,216,155,1
0,0.12432314646464653,1,0.0,0,0,0,0,1,43,176,1
0,0.7219340790638481,1,0.0,0,0,0,0,0,69,27,1
1,0.4047278558157663,1,0.19399679301328537,0,0,0,0,0,12,58,1
0,0.4398464174875698,1,0.0,0,0,0,0,0,72,340,1
1,0.1833893108719032,1,0.0,0,0,0,0,0,0,8,1
0,0.7093861502445197,1,0.0,0,0,0,0,0,18,537,1
1,0.2957570311411511,0,0.14001797234201308,0,0,0,1,11,214,1209,1
0,0.38891618221074403,0,0.0,0,0,0,1,0,0,28,1
0,0.5030945137454435,1,0.0,0,0,0,0,0,14,28,1
0,0.40562628016212,2,0.0,0,0,0,0,0,46,3,1
0,0.539519422088657,1,0.0,0,0,0,0,0,65,359,1
0,0.4961996329469861,0,0.0,0,0,0,0,0,57,32,1
0,0.5763986274398188,1,0.0,0,0,0,0,0,49,21,1
0,0.3136546870818213,1,0.0,0,0,0,0,0,16,23,1
0,0.5661417512229608,1,0.3958289202410388,0,0,0,0,0,19,15,1
0,0.33766240454055657,1,0.24571355005387757,0,0,0,1,0,0,33,1
0,0.3826430740176184,1,0.08603538897357246,0,0,0,0,0,46,2,1
0,0.600776291885758,1,0.40432275602295037,0,5,0,0,1,34,43,1
0,0.25915315988050086,1,0.0,0,43,0,1,0,15,50,1
0,0.4926068001558141,1,0.0,0,0,0,0,0,8,16,1
0,0.31187893455190474,1,0.041674161051247216,0,0,0,0,0,15,0,1
0,0.2079987906200331,1,0.0,0,0,0,0,0,12,20,1
0,0.19872897866104555,1,0.0,0,0,0,0,2,121,131,1
0,0.44525663890093786,2,0.0,0,0,0,0,0,39,4,1
1,0.2988604336528568,0,0.037605689455724664,0,0,0,1,15,288,1176,1
0,0.18468589113146516,1,0.0,0,0,0,0,0,281,2547,1
0,0.4221040134267927,2,0.0,0,0,0,0,0,33,4,1
0,0.35686913276507914,1,0.14856187603139406,0,0,0,0,0,28,26,1
0,0.4898550355036391,1,0.0,0,0,0,0,0,46,6,1
0,0.03132768739476166,1,0.03132768739476166,0,45,0,1,18,5,47,1
1,0.25568563136439604,1,0.0,0,56,0,0,26,351,2009,1
0,0.6157040985318946,1,0.0,0,0,0,1,0,6,13,1
0,0.07226431637681417,0,0.0,0,0,0,0,48,699,3247,1
1,0.013301637858922653,0,0.0,0,0,0,0,0,65,161,1
0,0.710723768331105,1,0.0,0,0,0,0,0,69,27,1
0,0.14852482392370214,1,0.0,0,0,0,0,0,15,0,1
0,0.491702080205523,1,0.0,0,0,0,0,0,25,47,1
0,0.3381841900732651,1,0.0,0,0,0,0,5,59,36,1
0,0.6627532147632915,0,0.0,0,0,0,0,0,34,66,1
0,0.3991765391248881,1,0.0,0,0,0,0,103,942,4344,1
0,0.3198865580330485,1,0.12960708976545787,0,0,0,0,0,21,12,1
0,0.440869475490425,1,0.22173895098084992,0,0,0,0,16,125,616,1
0,0.21720272420288342,1,0.32580408630432517,0,0,0,0,0,49,0,1
0,0.2896966160195788,0,0.0,0,0,0,0,6,594,476,1
0,0.45913811171896424,0,0.11827622343792843,0,1,0,0,0,31,46,1
0,0.1229539540779099,1,0.0,0,0,0,0,0,44,139,1
0,0.26569507420028105,1,0.0,0,0,0,0,0,0,11,1
0,0.4741568379708182,1,0.0,0,0,0,0,0,18,44,1
0,0.4740853053384805,1,0.0,0,2,0,1,0,54,380,1
0,0.258228677803228,1,0.2099033520308423,0,0,0,0,4,45,13,1
0,0.32557873257092546,1,0.2959959188475832,0,1,0,0,7,35,725,1
1,0.4358954829721132,1,0.0,0,0,0,1,84,104,172,1
0,0.3098553524783198,1,0.0,0,0,0,0,0,9,18,1
0,0.455781322551107,1,0.0,0,0,0,1,0,17,81,1
0,0.059596217397849295,1,0.06862594730661434,0,0,0,1,0,3,831,1
1,0.4229984330902566,0,0.0,0,0,0,0,0,48,79,1
0,0.6671527323084231,1,0.6799401674790165,0,0,0,0,7,78,241,1
0,0.2862111876470931,0,0.0,0,0,0,0,3,301,2562,1
0,0.263040732611271,1,0.0,0,0,0,0,0,94,61,1
0,0.27697781102477526,1,0.0,0,0,0,0,0,47,93,1
0,0.17896950818846624,1,0.0,0,0,0,0,5,39,65,1
0,0.4429532457575757,0,0.0,0,0,0,0,0,49,79,1
0,0.2946781469298255,1,0.0,0,0,0,0,76,1309,5110,1
0,0.4,0,0.0,0,0,0,1,0,21,77,1
0,0.42465708653587847,1,0.0,0,0,0,0,0,37,153,1
0,0.5283657022811675,1,0.0,0,0,0,0,0,5,12,1
0,0.0,1,0.0,0,0,0,0,0,15,1,1
0,0.4798342726117413,0,0.0,0,0,0,1,0,1,27,1
0,0.6702184594087484,1,0.0,0,0,0,0,0,77,17,1
0,0.28947154590168117,1,0.09672599556938505,0,0,0,0,0,21,12,1
0,0.11032777198705801,2,0.0,0,0,0,0,28,474,3036,1
0,0.7014926324551722,1,0.611940505337331,0,0,0,0,0,35,37,1
0,0.2425848501209055,1,0.0,0,0,0,0,0,3006,859,1
0,0.45939014398886285,1,0.0,0,0,0,0,0,24,22,1
1,0.05344144476796727,0,0.0,0,0,0,1,3,1,80,1
0,0.5279246021945945,1,0.42282721671244994,0,0,0,0,2,51,61,1
0,0.06143077924429802,1,0.06143077924429802,0,0,0,0,0,14,1,1
0,0.2385902817401245,1,0.1258021485538838,0,0,0,1,0,34,786,1
0,0.41608481739577463,1,0.0,0,0,0,0,0,20,44,1
0,0.31723068846722724,1,0.0,0,0,0,0,0,8,56,1
0,0.45293805421642747,1,0.0,0,0,0,1,133,10,269,1
0,0.5615190658354307,1,0.0,0,0,0,0,0,1,0,1
0,0.4554113986422472,1,0.0,0,0,0,0,0,46,4,1
0,0.5338727273576471,1,0.0,0,0,0,0,0,13,29,1
0,0.0,1,0.0,0,0,0,0,11,206,927,1
0,0.36485321907683776,1,0.2903394403608398,0,17,0,0,1,53,308,1
0,0.4953367311888349,1,0.0,0,0,0,0,0,40,42,1
1,0.6910054847951653,1,0.6132732522932768,0,0,0,1,117,22,281,1
0,0.4231383888263302,0,0.0,0,0,0,0,3,121,244,1
0,0.24142987463833745,1,0.0,0,0,0,0,2,123,143,1
0,0.2890397729603322,1,0.0,0,0,0,0,0,16,24,1
1,0.10299824373962801,2,0.0,0,0,0,0,23,117,326,1
0,0.43624740095557335,1,0.15010396177706653,0,0,0,0,1,34,23,1
0,0.1,1,0.0,0,0,0,0,0,42,2,1
0,0.4786238756089244,1,0.0,0,0,0,0,0,25,47,1
0,0.5035314698713853,0,0.0,0,0,0,0,6,163,1049,1
0,0.4379927960564365,1,0.043209725323810705,0,0,0,0,0,16,23,1
0,0.4746278675278146,1,0.0,0,9,0,0,0,57,73,1
0,0.09889683857375342,2,0.0,0,0,0,0,0,48,1,1
0,0.4325045451553111,1,0.0,0,0,0,0,0,52,19,1
0,0.4072397082966699,1,0.1037691522522679,0,0,0,0,1,90,414,1
0,0.6173247287981791,1,0.0,0,0,0,0,0,85,31,1
0,0.0,0,0.0,0,0,0,1,0,0,73,1
0,0.43046696345855184,1,0.0,0,0,0,0,4,19,58,1
0,0.03178085675389286,1,0.0,0,0,0,0,2,29,57,1
0,0.41493849359534657,1,0.21411840819996772,0,0,0,0,1,84,420,1
0,0.4825400320324053,1,0.0,0,0,0,0,0,17,44,1
0,0.2733202825751557,1,0.0,0,0,0,0,1,14,22,1
0,0.06776061581676097,0,0.0,0,0,0,1,0,1,60,1
0,0.2543920044770545,1,0.0,0,0,0,0,0,61,59,1
0,0.4,0,0.0,0,0,0,0,0,28,48,1
1,0.022051663865477664,1,0.01653874789910825,0,43,0,0,18,8,46,1
0,0.07413075900989172,1,0.0,0,0,0,1,0,1,48,1
0,0.3100375976704982,2,0.0007143557394660438,0,0,0,0,24,86,698,1
1,0.27113704717858117,0,0.0,0,41,0,1,4,727,667,1
0,0.14232571042751632,1,0.009593555513504734,0,0,0,0,0,49,1,1
0,0.458213185179821,1,0.4333245952858052,0,0,0,0,27,165,611,1
0,0.40010975841638885,0,0.0,0,0,0,1,1,0,226,1
0,0.6357656353072516,1,0.6123264052496058,0,0,0,0,3,57,63,1
0,0.5096509312970166,1,0.0,0,0,0,0,0,13,32,1
1,0.15520650822913343,1,0.050295011755904895,0,0,0,0,2,104,114,1
0,0.32242633099971807,0,0.0,0,0,0,0,0,25,154,1
0,0.31829809686940597,1,0.0,0,1,0,0,0,53,29,1
0,0.3056206036880431,1,0.0,0,44,0,0,3,24,151,1
1,0.22144743995866223,1,0.0,0,0,0,1,2,9,99,1
0,0.23197133552296334,1,0.0,0,0,0,0,21,233,836,1
0,0.015313148535873145,1,0.0,0,0,0,0,0,16,1,1
0,0.0,1,0.0,0,0,0,1,0,0,828,1
0,0.5481703792710079,0,0.25772865523506155,0,0,0,1,0,4,20,1
1,0.3010728220262405,0,0.0,0,0,0,1,1,7,78,1
0,0.02041020202855741,0,0.0,0,0,0,0,0,50,40,1
0,0.0,1,0.0,0,0,0,1,0,0,68,1
0,0.5972143005173891,0,0.0,0,0,0,0,0,45,75,1
0,0.3253299551453714,1,0.0,0,0,0,0,0,45,90,1
0,0.31609168703343893,2,0.0,0,0,0,0,17,83,712,1
0,0.09654842065080366,2,0.0,0,0,0,1,0,1,127,1
0,0.412427059987381,1,0.0,0,0,0,0,0,39,40,1
0,0.3537047401543077,1,0.0,0,0,0,0,5,182,824,1
1,0.20623039985008274,1,0.0,0,0,0,0,4,42,144,1
1,0.08324745230698465,1,0.06243558923023848,0,38,0,0,1,23,27,1
0,0.2889191144241409,1,0.2067573432724228,0,12,0,0,1,66,314,1
0,0.26755246485349643,1,0.0,0,0,0,0,0,52,59,1
0,0.271159551480997,1,0.0,0,0,0,0,0,7,19,1
1,0.10141876763178545,1,0.10141876763178545,0,0,0,0,10,126,484,1
0,0.22085642020603502,0,0.0,0,0,0,0,2,2120,902,1
1,0.5437255083995263,0,0.4124814201651579,0,9,0,0,21,361,2150,1
0,0.1442460448475134,1,0.0,0,0,0,0,0,43,142,1
0,0.16933645904113426,1,0.13867291808226853,0,47,0,0,3,25,39,1
0,0.015983050197461254,1,0.0,0,0,0,0,4,30,54,1
0,0.6024785809769775,2,0.1261001681114604,0,0,0,0,0,55,128,1
0,0.8431603799481916,1,0.735602733903298,0,0,0,1,102,22,312,1
0,0.48685635743541955,0,0.0,0,0,0,1,0,1,27,1
0,0.14388825139283362,1,0.0,0,0,0,0,0,15,2,1
0,0.03921554271902115,1,0.058823314078531724,0,0,0,0,0,51,0,1
0,0.1996768585005259,1,0.0,0,0,0,0,0,49,1,1
0,0.9048533304563562,1,0.0,0,0,0,0,0,75,25,1
0,0.0,0,0.0,0,0,0,1,2,0,77,1
0,0.43260013613314385,1,0.29599455467424474,0,0,0,0,0,34,24,1
0,0.23757818823264792,1,0.0,0,0,0,0,0,0,0,1
0,0.06696900129971772,1,0.0,0,0,0,0,0,51,0,1
0,0.14336851157592467,1,0.0,0,0,0,0,0,50,0,1
0,0.0828494598952563,1,0.0,0,0,0,0,0,114,289,1
0,0.1714058810843332,1,0.0,0,0,0,0,0,49,1,1
0,0.07493701013886975,1,0.0,0,15,0,0,1,1172,521,1
1,0.2518983627679178,1,0.0,0,61,0,0,30,206,317,1
0,0.5351098087965974,1,0.252186009641144,0,0,0,1,0,5,15,1
0,0.34930281842239025,1,0.21627789453122329,0,0,0,0,0,32,24,1
1,0.20337278465362,0,0.023226415451024218,0,0,0,1,1,2,55,1
0,0.33044468225500495,1,0.0,0,0,0,0,0,84,390,1
0,0.0,1,0.0,0,0,0,0,0,12,4,1
0,0.5031820049689278,1,0.0485997534410153,0,0,0,0,4,127,1064,1
1,0.13532479795543956,0,0.11277066496286631,0,0,0,0,2,65,161,1
0,0.5418491839896336,1,0.0,0,0,0,0,11,211,799,1
1,0.31456679659690445,1,0.0,0,0,0,0,109,847,3900,1
0,0.34144326053467944,1,0.0,0,0,0,0,0,2,27,1
0,0.1349059237691606,1,0.0,0,0,0,0,22,183,130,1
0,0.42371185649612475,1,0.0,0,0,0,0,0,39,152,1
0,0.3518057022992074,1,0.0,0,0,0,0,0,46,3,1
1,0.2848307514299575,2,0.0,0,11,0,0,43,1247,3863,1
1,0.009469985278758896,0,0.0,0,0,0,1,1,0,44,1
1,0.34348706549894237,1,0.0,0,36,0,1,0,3,16,1
0,0.2854036673585727,1,0.245535351842267,0,0,0,0,0,16,24,1
0,0.18901676545011203,1,0.03956164858258157,0,0,0,0,1,39,134,1
0,0.003233433754264812,1,0.003514601906809578,0,0,0,0,0,18,49,1
0,0.028640125538811678,1,0.0,0,0,0,1,0,0,43,1
0,0.3687388148865755,1,0.0,0,1,0,0,0,40,233,1
0,0.38220626041624106,1,0.0,0,0,0,0,0,46,4,1
0,0.33064018366294884,1,0.4240465588118508,0,0,0,0,19,165,633,1
0,0.29613115290438946,1,0.0,0,4,0,0,0,54,418,1
0,0.3597497261865103,1,0.12745631723318954,0,0,0,0,0,16,25,1
1,0.0,3,0.0,0,148,0,0,28,1020,209,1
0,0.0,0,0.0,0,0,0,1,0,0,73,1
0,0.3549731486888585,0,0.0,0,0,0,0,5,58,38,1
0,0.3668946482965654,1,0.010523410557915626,0,0,0,1,0,174,825,1
0,0.436584433788023,1,0.28971205876177913,0,0,0,0,0,19,0,1
0,0.41290096695300105,1,0.0,0,0,0,1,5,6,78,1
0,0.0468321474276471,1,0.0,0,0,0,1,0,1,62,1
0,0.3572318118059223,1,0.0045297624993998475,0,0,0,0,8,158,432,1
1,0.19257585812220004,1,0.0,0,0,0,0,0,0,8,1
0,0.5399779184797273,1,0.46706714907335073,0,0,0,0,2,37,116,1
0,0.30671841544290324,0,0.0,0,42,0,0,3,1161,701,1
0,0.5965300472343849,1,0.289779146985673,0,0,0,0,2,46,124,1
0,0.05942508567331022,2,0.0,0,0,0,1,0,0,128,1
0,0.2815195757232047,1,0.21327240585091262,0,0,0,0,12,78,94,1
0,0.3548849354915928,1,0.008370105559211789,0,0,0,0,8,158,432,1
0,0.24169617913618696,1,0.0,0,0,0,1,0,19,219,1
0,0.23652386236792433,1,0.0,0,0,0,0,5,233,953,1
1,0.06918408950033886,1,0.0,0,37,0,0,13,8,53,1
0,0.4416329431012377,1,0.0,0,0,0,0,1,44,84,1
0,0.6430055276218811,1,0.0,0,0,0,0,0,50,46,1
0,0.3204932928161199,1,0.0,0,0,0,0,9,106,306,1
0,0.30209254804850477,1,0.0,0,0,0,0,0,48,92,1
0,0.1337756340809551,1,0.1337756340809551,0,0,0,0,0,13,1,1
0,0.25745726727593815,1,0.0,0,0,0,0,0,50,44,1
0,0.4252041270132447,1,0.0,0,0,0,0,0,23,22,1
0,0.0,1,0.0,0,0,0,0,0,15,1,1
0,0.3032760767182042,1,0.0,0,0,0,0,0,4,34,1
0,0.0,1,0.0,0,0,0,0,0,16,1,1
0,0.39178834279498753,1,0.3387165966769147,0,0,0,0,0,76,427,1
0,0.5785489062651048,0,0.0,0,0,0,1,0,2,26,1
0,0.4094481131295093,1,0.0,0,0,0,0,18,274,1431,1
1,0.0051122899045607795,0,0.0,0,146,0,0,21,444,1766,1
1,0.5152083826288439,1,0.24796012900985304,0,0,0,0,4,80,756,1
1,0.10444082353057638,2,0.0,0,13,0,0,3,20,126,1
0,0.37045014192281706,1,0.191190701464789,0,0,0,0,0,61,61,1
1,0.12853998002629238,0,0.0,0,0,0,0,82,54,33,1
1,0.07717468584329881,0,0.0,0,120,0,0,23,418,1832,1
1,0.36993683767035734,0,0.3125218759537786,0,0,0,1,0,10,59,1
0,0.014363281773158931,1,0.0,0,5,0,0,0,50,31,1
1,0.23647138998112543,1,0.17973660226836002,0,0,0,0,7,50,694,1
1,0.4889824198512479,3,0.0,0,23,0,0,13,157,309,1
1,0.3072020903124094,1,0.0,0,0,0,1,0,6,116,1
0,0.06269849008057264,1,0.0,0,0,0,0,0,14,24,1
0,0.37975053724903607,0,0.0,0,0,0,0,5,58,38,1
0,0.4238485219922647,1,0.21196377272888317,0,0,0,0,0,27,25,1
0,0.346353165847821,1,0.0,0,0,0,0,12,188,820,1
0,0.2470775233001659,1,0.0,0,0,0,0,0,6,20,1
0,0.32090362016554486,1,0.0,0,0,0,0,4,80,6,1
0,0.3815226548408142,1,0.3636419911306107,0,0,0,0,0,30,26,1
1,0.91,1,0.0,0,0,0,0,0,75,26,1
0,0.43,1,0.08956900496505876,0,0,0,0,9,82,468,1
0,0.1676742014919912,1,0.0,0,0,0,0,0,0,0,1
0,0.0929039613931322,1,0.0,0,0,0,0,0,48,45,1
0,0.3234632371025148,2,0.0,0,1,0,0,0,40,234,1
1,0.39172968202214,1,0.0,0,0,0,0,110,838,4045,1
0,0.3443194117731712,1,0.0,0,0,0,0,0,0,0,1
0,0.6089888819452107,1,0.0,0,0,0,0,0,41,45,1
0,0.06716241709891654,1,0.0,0,0,0,0,0,1,8,1
0,0.04753989970076765,1,0.04753989970076765,0,0,0,1,0,9,778,1
0,0.32951313124597287,1,0.09756251023929974,0,0,0,0,1,51,59,1
0,0.3534622255712737,1,0.0,0,0,0,0,0,22,40,1
1,0.4353983773551156,1,0.0,0,2,0,0,48,87,166,1
0,0.20230660242785964,1,0.0,0,0,0,0,0,15,0,1
1,0.2616235023922542,1,0.0,0,4,0,1,5,193,231,1
0,0.42360910404753,1,0.3383971580145965,0,0,0,0,0,77,428,1
0,0.07104512583827757,0,0.0,0,0,0,0,0,117,292,1
